dispute_id,dispute_created_at,disputed_usd_amount,dispute_status,dispute_reason,transaction_created_at,card_country,merchant_name,merchant_category
369d5176-2402-4309-917f-905c479d604f,2020-07-15 6:42:18,8.77,won,damaged_product,2020-07-11 23:15:33,Israel,candyland,foodstuffs
81c423b3-9e11-4473-abd9-060314361d2b,2020-07-15 7:02:11,11.68,won,credit_not_processed,2020-07-01 9:28:29,Israel,candyland,foodstuffs
e3e2f1c5-0e2e-48ae-b642-54ccdd3d45f0,2020-07-15 9:38:20,16.86,lost,product_not_received,2020-07-02 6:28:09,Israel,candyland,foodstuffs
ab421890-b8f6-421c-865a-a3d4183092cb,2020-07-15 10:42:25,19.45,lost,credit_not_processed,2020-07-10 20:10:18,Israel,candyland,foodstuffs
4ba16f81-fcde-4167-80d9-1bdc16a1189f,2020-07-15 15:13:15,1.54,lost,fraud,2020-07-12 1:26:26,Israel,candyland,foodstuffs
1154847b-1482-49bd-bf13-a34af79546c9,2020-07-15 18:08:52,19.06,won,product_not_received,2020-07-11 11:35:02,Israel,candyland,foodstuffs
e4b42609-27ba-4f35-8d95-f1c37fe3ef63,2020-07-15 19:46:02,24.78,lost,product_not_received,2020-07-11 21:55:42,Israel,candyland,foodstuffs
3393dfeb-990d-46c8-af9a-5891e665de7c,2020-07-15 20:56:05,13.61,lost,fraud,2020-07-02 15:34:33,Israel,candyland,foodstuffs
c995ab3f-ac15-48db-a11a-42f021471ec2,2020-07-16 2:14:38,24.15,won,credit_not_processed,2020-07-01 20:35:19,Israel,candyland,foodstuffs
07ccbc93-f9a0-4dd2-a811-cf651a38724b,2020-07-16 3:41:16,13.91,lost,fraud,2020-07-11 8:32:28,Israel,candyland,foodstuffs
b54c782b-b75d-42d9-9100-a60afdd1afc7,2020-07-16 8:30:21,11.87,won,fraud,2020-07-02 6:34:42,Israel,candyland,foodstuffs
e1b9a5cd-1734-4e5e-9076-0bacb562c309,2020-07-16 12:48:33,14.05,lost,credit_not_processed,2020-07-01 21:16:05,Israel,candyland,foodstuffs
83bd996a-5308-4219-9600-839dccba79df,2020-07-16 17:58:15,24.92,lost,fraud,2020-07-03 15:59:12,Israel,candyland,foodstuffs
d036a70a-0f49-4f8a-99c6-2b3a0ad10706,2020-07-17 0:54:30,17.4,lost,fraud,2020-07-04 3:10:04,Israel,candyland,foodstuffs
a93a5eca-1f07-4ca5-abb9-7120c5edf998,2020-07-17 3:06:39,19.72,lost,product_not_received,2020-07-03 21:52:09,Israel,candyland,foodstuffs
4e221053-61e9-41c0-af7c-4ad62cd95fdd,2020-07-17 3:48:38,10.5,won,damaged_product,2020-07-13 7:57:35,Israel,candyland,foodstuffs
3f633224-4430-4f01-b953-bcd35c4cd2fa,2020-07-17 10:18:50,35.1,lost,fraud,2020-07-13 15:40:11,Israel,candyland,foodstuffs
a34bd6d2-5bc7-4d32-b7ae-a76993b9ca24,2020-07-17 14:35:20,15.04,lost,fraud,2020-07-14 0:49:41,Israel,candyland,foodstuffs
cc93deca-c179-4916-beb9-74bb8cc1bdc5,2020-07-17 15:16:30,22.09,won,credit_not_processed,2020-07-14 7:22:38,Israel,candyland,foodstuffs
ede0005f-5fed-4b8d-835a-6ac91dada6f9,2020-07-17 16:13:07,9.51,won,damaged_product,2020-07-14 4:39:07,Israel,candyland,foodstuffs
6e3d91bb-05c0-4bba-8c4b-8b675c34146c,2020-07-17 22:25:39,19.01,won,fraud,2020-07-03 22:06:59,Israel,candyland,foodstuffs
21b51fd9-0a82-405d-8edf-83d58e5a843e,2020-07-17 22:37:49,22.79,won,damaged_product,2020-07-14 13:47:46,Israel,candyland,foodstuffs
1ee75f70-c4f9-418d-b286-12b9365b60be,2020-07-18 0:21:40,18,won,unrecognized,2020-07-02 16:41:29,Israel,candyland,foodstuffs
bc695175-8014-433c-98f7-f1e2eb64ab9d,2020-07-18 6:11:53,19.7,won,unrecognized,2020-07-14 1:47:53,Israel,candyland,foodstuffs
76ee91ee-d17d-4440-8108-465b51ec0684,2020-07-18 11:32:59,18.46,won,product_not_received,2020-07-14 8:43:39,Israel,candyland,foodstuffs
b2702786-0f7d-4f97-b18d-b94e6ec940c8,2020-07-18 11:35:05,21.99,lost,product_not_received,2020-07-14 8:23:00,Israel,candyland,foodstuffs
7c7ae41f-742d-4efa-a335-eeaf4c77441a,2020-07-18 15:02:25,19.64,lost,damaged_product,2020-07-04 0:46:21,Israel,candyland,foodstuffs
e61436eb-c4a6-406f-91d6-f4954859f96b,2020-07-18 21:38:28,21.37,lost,damaged_product,2020-07-14 8:33:33,Israel,candyland,foodstuffs
6b47d7c2-90ed-4e94-b912-b5f06ee5e057,2020-07-19 1:32:54,11.27,won,fraud,2020-07-05 7:07:33,Israel,candyland,foodstuffs
7b3847ef-d55d-4007-8ec0-f6947ff63271,2020-07-19 2:31:10,35.9,lost,fraud,2020-07-14 15:57:32,Israel,candyland,foodstuffs
4329a521-b2b1-4317-9b16-e2b014b5505d,2020-07-19 2:50:47,16.31,lost,unrecognized,2020-07-04 22:41:33,Israel,candyland,foodstuffs
0334f103-2b88-4c3d-8fab-040e3c66d6f3,2020-07-19 5:09:44,9.34,lost,product_not_received,2020-07-14 20:55:57,Israel,candyland,foodstuffs
7311d2a8-39ab-402e-8f53-b8852017d031,2020-07-19 9:10:01,9.89,won,damaged_product,2020-07-05 9:22:30,Israel,candyland,foodstuffs
cd2c7bd4-0372-4611-af26-513073207c5c,2020-07-19 9:53:39,18.44,lost,damaged_product,2020-07-15 12:27:54,Israel,candyland,foodstuffs
4a4626e2-4f78-4d73-9fa0-d5796aeee2ff,2020-07-19 13:23:57,6.54,lost,fraud,2020-07-06 12:04:16,Israel,candyland,foodstuffs
a235b2c2-ff26-4b68-97e8-4ba527a0f5d1,2020-07-19 18:14:43,16.91,lost,damaged_product,2020-07-15 12:46:47,Israel,candyland,foodstuffs
d65e2180-f1d1-48f3-b9dc-06e629dfffe0,2020-07-19 22:30:35,8.28,won,product_not_received,2020-07-06 19:50:14,Israel,candyland,foodstuffs
cce09d85-1da0-4977-b3f3-acab5d34ba3c,2020-07-20 13:14:31,1.45,won,damaged_product,2020-07-17 9:58:46,Israel,candyland,foodstuffs
3254826b-6acb-4051-bfcc-213f954e39ef,2020-07-20 18:28:12,23.26,won,damaged_product,2020-07-15 21:38:33,Israel,candyland,foodstuffs
b1806058-3096-4703-9806-6fbc583371a2,2020-07-21 1:41:54,19.9,won,fraud,2020-07-05 13:35:01,Israel,candyland,foodstuffs
91ce9dbc-6289-43d7-b4d7-6e918d7f0f0b,2020-07-21 2:38:55,21.38,lost,fraud,2020-07-08 16:08:52,Israel,candyland,foodstuffs
45ba1b8c-19b9-48e4-b499-b489184637d6,2020-07-21 5:41:08,24.5,lost,fraud,2020-07-07 18:46:33,Israel,candyland,foodstuffs
19569f6c-0957-4c3d-b67e-f984a704a798,2020-07-21 10:30:27,15.64,lost,credit_not_processed,2020-07-18 9:45:08,Israel,candyland,foodstuffs
2627f9fc-b10d-44fd-9f5a-994faf7bdace,2020-07-21 10:32:48,6.61,lost,credit_not_processed,2020-07-07 2:21:55,Israel,candyland,foodstuffs
bd53fe93-447e-4404-ba67-111441c79b34,2020-07-21 11:11:13,23.72,won,damaged_product,2020-07-17 5:40:14,Israel,candyland,foodstuffs
c1706bcb-d908-43b3-978a-5b5913fc7037,2020-07-21 15:47:01,6.39,won,fraud,2020-07-08 9:31:58,Israel,candyland,foodstuffs
458ab521-ca47-4e89-90bd-68b95c999b7e,2020-07-21 16:15:19,12.09,won,unrecognized,2020-07-07 18:49:48,Israel,candyland,foodstuffs
286b54ed-32e3-410e-b9c6-3190bb1adf89,2020-07-21 23:42:50,12.68,won,product_not_received,2020-07-17 21:46:01,Israel,candyland,foodstuffs
0f21ddc1-4b69-4a70-b561-4c67f51f6851,2020-07-22 9:46:18,7.84,lost,fraud,2020-07-06 19:23:03,Israel,candyland,foodstuffs
9d5616b9-342d-4c9d-aad9-e816925f8d95,2020-07-22 12:28:29,11.95,lost,fraud,2020-07-07 9:02:41,Israel,candyland,foodstuffs
480fc66a-ecab-471c-ad1d-adfb04a6ad21,2020-07-22 14:44:37,46.56,won,unrecognized,2020-07-19 0:20:41,Israel,candyland,foodstuffs
3780403c-1032-4e81-afdc-fd744710e903,2020-07-22 15:12:25,23.79,lost,credit_not_processed,2020-07-18 18:32:22,Israel,candyland,foodstuffs
0853d5d3-ad80-484b-bcd3-40f216412ce2,2020-07-22 22:09:50,12.29,won,fraud,2020-07-08 23:27:38,Israel,candyland,foodstuffs
c850fc93-7b9c-4a96-8cfd-0cea5a777884,2020-07-23 8:16:19,2.54,lost,fraud,2020-07-10 8:58:41,Israel,candyland,foodstuffs
b751e0de-d5a2-4675-85cc-d3e510c3df6d,2020-07-23 10:19:37,14.22,lost,fraud,2020-07-18 22:49:35,Israel,candyland,foodstuffs
252f5e31-9d48-4b25-9b9d-9a3ead3e1914,2020-07-23 14:32:07,16.28,lost,fraud,2020-07-10 8:42:17,Israel,candyland,foodstuffs
f9fe886b-eacd-43bb-a7a4-5600284c274d,2020-07-23 17:10:56,7.8,won,product_not_received,2020-07-20 0:16:40,Israel,candyland,foodstuffs
7719607d-edd3-4112-a301-a560d78bc601,2020-07-23 22:22:13,3.07,won,credit_not_processed,2020-07-19 8:25:35,Israel,candyland,foodstuffs
de14a612-fedd-4dd2-ba44-e601cea36120,2020-07-23 23:29:30,16.07,lost,fraud,2020-07-20 22:42:47,Israel,candyland,foodstuffs
7aa1d067-4515-4128-964c-24e81bb563be,2020-07-23 23:39:26,20.09,lost,fraud,2020-07-19 11:48:26,Israel,candyland,foodstuffs
279c0ffb-4eef-4a17-b38d-12399308730d,2020-07-24 0:48:43,8.74,won,product_not_received,2020-07-08 10:58:42,Israel,candyland,foodstuffs
f25708f5-9ea7-4af9-b5d2-2c3240e44af5,2020-07-24 7:30:45,19.68,won,unrecognized,2020-07-09 22:15:59,Israel,candyland,foodstuffs
d2b32239-4f5f-4694-9d68-9819a980b31e,2020-07-24 11:28:07,21.51,lost,damaged_product,2020-07-19 20:58:22,Israel,candyland,foodstuffs
58cc2e32-38e6-4661-aac4-821f2812de95,2020-07-24 14:39:06,9.06,lost,product_not_received,2020-07-20 23:16:50,Israel,candyland,foodstuffs
f48372a5-2d68-47ba-9ce0-bf32aaee6953,2020-07-24 14:49:24,16.92,lost,product_not_received,2020-07-20 6:10:01,Israel,candyland,foodstuffs
e1d0f71d-1ed5-4ee1-89c9-a18cd09139f3,2020-07-24 22:34:32,6.68,lost,fraud,2020-07-09 5:35:26,Israel,candyland,foodstuffs
b7373e62-9aab-4808-a350-b6285820c50a,2020-07-24 23:45:21,22.18,lost,fraud,2020-07-11 20:33:44,Israel,candyland,foodstuffs
986954e2-44ce-4180-82a1-9d5140fee747,2020-07-25 1:23:28,24.87,lost,fraud,2020-07-21 18:39:53,Israel,candyland,foodstuffs
811ac5f2-5303-4533-b4db-9c7c0b7ac3cd,2020-07-25 2:45:34,12.85,lost,fraud,2020-07-10 2:14:50,Israel,candyland,foodstuffs
2764c11a-b569-4737-943a-b7fbe2f67713,2020-07-25 3:14:41,5.31,won,unrecognized,2020-07-09 22:27:55,Israel,candyland,foodstuffs
1646ba08-a9ae-49bf-a94b-d027f9c7b0ff,2020-07-25 9:48:13,2.58,lost,fraud,2020-07-21 8:34:45,Israel,candyland,foodstuffs
d4d1fe6e-2494-46f4-a100-97931ce4e33d,2020-07-25 12:21:37,21.15,won,unrecognized,2020-07-13 11:47:20,Israel,candyland,foodstuffs
cac65778-6c8e-4dd2-ac36-f14e6446642c,2020-07-26 0:01:15,17.97,won,fraud,2020-07-10 12:31:02,Israel,candyland,foodstuffs
9623841a-f3b9-4e9f-b514-ca2482af4f1f,2020-07-26 10:45:04,10.99,won,damaged_product,2020-07-21 14:09:55,Israel,candyland,foodstuffs
346c254d-5c1a-4777-a0d0-b151e2db8c40,2020-07-26 16:36:28,9.04,won,fraud,2020-07-21 21:16:09,Israel,candyland,foodstuffs
340f13ca-2c2d-45aa-a06a-a7f68677370f,2020-07-26 23:28:33,15.04,won,unrecognized,2020-07-14 9:00:59,Israel,candyland,foodstuffs
b5f65e09-aa72-445e-9698-5dc46dac03b0,2020-07-27 0:16:00,21.36,won,damaged_product,2020-07-23 20:41:56,Israel,candyland,foodstuffs
dd9e4fbc-4f14-4071-b17c-73f9f6b5e846,2020-07-27 6:37:49,13.05,won,credit_not_processed,2020-07-14 2:24:20,Israel,candyland,foodstuffs
aaebc7f7-c563-45f2-b174-5985d9375794,2020-07-27 14:00:38,14.26,won,product_not_received,2020-07-24 7:04:54,Israel,candyland,foodstuffs
5a38fa4b-f594-4dac-aae6-8203d9df61d6,2020-07-27 22:33:15,13.21,won,fraud,2020-07-14 6:11:09,Israel,candyland,foodstuffs
4d64536c-719b-4d20-b85f-9a38b7c79ee1,2020-07-28 0:55:33,5.88,lost,fraud,2020-07-24 13:10:43,Israel,candyland,foodstuffs
26eae25c-9d03-49f4-95ec-0d10cbe2d5c9,2020-07-28 1:21:43,24.33,won,credit_not_processed,2020-07-15 10:56:24,Israel,candyland,foodstuffs
de7a9a87-bf4e-4ba8-af9e-c1971a36ebc0,2020-07-28 3:09:17,5.64,won,credit_not_processed,2020-07-23 14:24:40,Israel,candyland,foodstuffs
14c0cef4-308a-444d-9ecb-3f8f3446ce66,2020-07-28 3:48:25,13.74,won,fraud,2020-07-12 15:43:07,Israel,candyland,foodstuffs
26163373-211b-4d94-ab2c-2d9300eb5639,2020-07-28 13:26:47,6.35,lost,product_not_received,2020-07-25 1:53:40,Israel,candyland,foodstuffs
5df113bf-74a6-4bfe-9ddb-db5231bbadc3,2020-07-28 17:43:28,9.6,lost,damaged_product,2020-07-23 21:36:18,Israel,candyland,foodstuffs
83d69e53-db9f-4d4c-a05e-1e35a4c0bce4,2020-07-28 22:32:49,16.34,lost,damaged_product,2020-07-24 13:19:01,Israel,candyland,foodstuffs
fce5cdf2-725a-4454-a96f-63e0d09154ab,2020-07-28 23:00:02,10.45,won,unrecognized,2020-07-16 17:53:51,Israel,candyland,foodstuffs
88cfcfc1-d37a-4a37-a61b-2d3850d5b7e0,2020-07-29 0:01:09,23.13,won,fraud,2020-07-15 18:42:29,Israel,candyland,foodstuffs
f5722e90-6ab8-44eb-83e3-e03f6ab88c37,2020-07-29 1:43:32,17.3,won,damaged_product,2020-07-14 1:09:48,Israel,candyland,foodstuffs
f5542781-ba31-43fe-b8e1-9909ba99553d,2020-07-29 3:57:50,17.93,won,product_not_received,2020-07-14 10:34:21,Israel,candyland,foodstuffs
926a6859-b307-4153-80c5-e52a22b7813f,2020-07-29 4:17:29,8.8,lost,product_not_received,2020-07-25 18:07:29,Israel,candyland,foodstuffs
2871823f-cbaf-4950-942d-a658fedc1b00,2020-07-29 8:20:39,19.08,won,credit_not_processed,2020-07-24 22:57:14,Israel,candyland,foodstuffs
b11a7463-0f78-49e5-99ab-9b3533ba48b3,2020-07-29 21:53:08,11.19,lost,credit_not_processed,2020-07-13 22:28:01,Israel,candyland,foodstuffs
cb9ec95d-c8d4-4535-b837-1adde39ab660,2020-07-29 22:51:41,7.93,won,fraud,2020-07-17 6:48:00,Israel,candyland,foodstuffs
ccf2e813-1cd1-4d9d-a7ae-01cd8ea86516,2020-07-29 23:17:19,24.8,lost,fraud,2020-07-15 0:44:47,Israel,candyland,foodstuffs
ee036ea8-38ad-474c-b916-820448c0ae81,2020-07-30 17:43:02,1.73,won,fraud,2020-07-26 19:41:07,Israel,candyland,foodstuffs
180753ab-2032-4f12-b013-e31bb7bc64fb,2020-07-30 21:03:14,22.83,won,damaged_product,2020-07-27 3:04:47,Israel,candyland,foodstuffs
a096072e-3500-4918-8f3e-f9483927fb34,2020-07-31 7:59:48,19.38,won,credit_not_processed,2020-07-27 9:46:21,Israel,candyland,foodstuffs
4f0c25f5-bc98-4fe6-a01d-21d599f0e2e1,2020-07-31 8:10:14,20.12,lost,product_not_received,2020-07-26 16:05:57,Israel,candyland,foodstuffs
2dd439c7-4434-496a-8c09-7b8ed8679d07,2020-07-31 9:17:20,6.71,won,credit_not_processed,2020-07-18 4:23:13,Israel,candyland,foodstuffs
654e01b3-af90-4cf2-b695-6ea95d72c14b,2020-07-31 16:48:02,15.48,lost,fraud,2020-07-26 18:51:11,Israel,candyland,foodstuffs
a4f2dd9f-560f-42ea-9e53-eebdc76db6bd,2020-07-31 18:40:40,1.38,won,credit_not_processed,2020-07-27 23:48:39,Israel,candyland,foodstuffs
13f1cb45-fa2a-4569-b65c-c072a4a1ed6d,2020-08-01 7:07:48,21.3,won,fraud,2020-07-29 0:34:35,Israel,candyland,foodstuffs
5103425e-afd2-48ec-918b-65ede06420bf,2020-08-01 7:50:51,2.53,lost,product_not_received,2020-07-28 19:25:41,Israel,candyland,foodstuffs
c2f11cb6-bd90-43c4-9fb1-7723cdad9ac8,2020-08-01 18:16:29,13.32,won,product_not_received,2020-07-29 13:15:22,Israel,candyland,foodstuffs
9aaf990f-b520-4cea-b82e-455c9260322b,2020-08-01 21:43:09,8.95,won,product_not_received,2020-07-28 16:14:31,Israel,candyland,foodstuffs
119ad948-ba6c-4efb-b740-500f31b2b850,2020-08-01 22:02:29,24.85,won,damaged_product,2020-07-29 8:55:18,Israel,candyland,foodstuffs
d611617a-e63f-4b81-baf5-c1b500f9bef3,2020-08-02 1:55:02,15.92,lost,fraud,2020-07-18 13:35:55,Israel,candyland,foodstuffs
becca477-2dd1-46fa-82fb-7177ee9be1a8,2020-08-02 6:57:30,15.93,won,fraud,2020-07-28 20:26:50,Israel,candyland,foodstuffs
3b4a6171-07a6-421d-8cce-e402d916e20f,2020-08-02 11:17:24,35.03,won,fraud,2020-07-21 11:13:42,Israel,candyland,foodstuffs
7ff05b0e-321b-4e39-9a18-16edd8a94b68,2020-08-02 12:48:38,14.87,won,credit_not_processed,2020-07-19 9:58:21,Israel,candyland,foodstuffs
c03e298a-8bbd-4435-b8ac-d86fb9dd7dd2,2020-08-02 17:12:48,14.1,lost,fraud,2020-07-19 23:36:04,Israel,candyland,foodstuffs
c75c155c-5f7c-4f42-a92c-e6778ffb78f0,2020-08-02 22:32:51,47.44,lost,fraud,2020-07-30 17:39:48,Israel,candyland,foodstuffs
80ad2220-a0cb-4f19-8cb1-eb98dc8f923e,2020-08-03 9:13:46,9.93,won,product_not_received,2020-07-30 21:08:52,Israel,candyland,foodstuffs
3cd49d2a-10cc-4122-ba9f-cca1f3070c39,2020-08-03 13:07:33,21.71,lost,fraud,2020-07-18 14:02:47,Israel,candyland,foodstuffs
7c6298d3-d42c-4689-b16a-0a20b7d77838,2020-08-03 15:13:36,18.15,lost,fraud,2020-07-30 2:19:00,Israel,candyland,foodstuffs
c48145c9-4c62-48b3-b529-a744032f85d5,2020-08-03 15:45:23,20.96,lost,damaged_product,2020-07-30 10:03:46,Israel,candyland,foodstuffs
aa5c468d-6445-4351-abae-b106a4916bb4,2020-08-03 22:50:51,20.71,won,credit_not_processed,2020-07-30 0:38:04,Israel,candyland,foodstuffs
41484cd4-1fc1-41bf-9f91-18fd19d62648,2020-08-03 23:32:36,7.71,won,fraud,2020-07-22 4:23:27,Israel,candyland,foodstuffs
8d3964b6-3e76-439c-a5c0-f2d7deb8857b,2020-08-03 23:52:41,11.07,won,fraud,2020-07-20 8:06:12,Israel,candyland,foodstuffs
7591fc5b-8c07-4a2b-8e6e-282f22a58d8c,2020-08-04 7:35:15,23.98,lost,product_not_received,2020-07-31 16:57:50,Israel,candyland,foodstuffs
5ced9e84-5d98-47c4-a295-40a70c6e00c3,2020-08-04 8:04:36,16.56,lost,credit_not_processed,2020-07-22 1:07:07,Israel,candyland,foodstuffs
85e0c017-d9de-4dc7-8246-e2945a221a71,2020-08-04 12:13:44,20.5,won,product_not_received,2020-08-01 6:44:49,Israel,candyland,foodstuffs
b288d676-a1f6-4afb-b4ae-ba171605bc5c,2020-08-04 22:24:17,9.99,won,product_not_received,2020-07-31 4:49:59,Israel,candyland,foodstuffs
acdc2d7c-9f46-471e-9262-ed636091a742,2020-08-05 2:35:07,13.98,won,product_not_received,2020-08-01 17:35:25,Israel,candyland,foodstuffs
aa9a0378-d8e3-43cf-9137-132c8e9042bb,2020-08-05 3:39:26,11.11,won,credit_not_processed,2020-08-01 21:59:59,Israel,candyland,foodstuffs
73d8cde3-4133-41ec-85e3-18f5fb7cdbd4,2020-08-05 9:24:23,14.11,lost,fraud,2020-08-01 18:26:08,Israel,candyland,foodstuffs
69f55df5-16f6-4137-b002-f3e2f91781cd,2020-08-05 15:54:04,22.54,lost,fraud,2020-07-20 19:13:04,Israel,candyland,foodstuffs
0d5e2792-7e64-45c9-b9ce-c128e37c81c6,2020-08-05 16:48:55,8.1,won,unrecognized,2020-07-21 15:00:08,Israel,candyland,foodstuffs
66aff64a-5e06-44da-91da-15c199e81275,2020-08-05 18:11:44,7.03,won,credit_not_processed,2020-07-23 4:34:20,Israel,candyland,foodstuffs
c3d1df5a-dff3-47e9-a28e-c97602dfefc2,2020-08-05 20:24:59,24.1,lost,fraud,2020-07-24 1:48:27,Israel,candyland,foodstuffs
e3e24401-2656-48a6-9a1f-27b4ff81e6cb,2020-08-06 2:16:46,9.88,lost,fraud,2020-08-01 3:03:08,Israel,candyland,foodstuffs
8e775eb4-ab32-4252-b253-703583531300,2020-08-06 3:29:25,9.13,won,damaged_product,2020-08-02 20:48:25,Israel,candyland,foodstuffs
a6e14af6-ec99-48ae-9686-fe2f49654a6c,2020-08-06 4:07:55,5.41,won,fraud,2020-07-22 6:13:24,Israel,candyland,foodstuffs
7873f00f-bf29-4a4d-9cd7-b480892a7a14,2020-08-06 6:10:11,7.78,lost,fraud,2020-08-02 11:53:40,Israel,candyland,foodstuffs
7a901b5f-d397-406a-8ee7-6fa4108d9759,2020-08-06 9:47:35,16.2,won,credit_not_processed,2020-08-03 2:06:24,Israel,candyland,foodstuffs
562b3745-892c-403d-97fe-ffe43e3d7132,2020-08-06 11:13:24,41.88,won,product_not_received,2020-07-22 1:19:36,Israel,candyland,foodstuffs
5a9f08d2-51fc-4d5f-b373-bab92cd0f61c,2020-08-06 14:28:22,12.82,lost,credit_not_processed,2020-07-22 1:13:31,Israel,candyland,foodstuffs
1cc136fd-6252-46c3-be78-c9c65e48e58a,2020-08-06 15:21:12,13.99,won,unrecognized,2020-07-22 1:01:41,Israel,candyland,foodstuffs
af175f6e-629d-4282-9ec7-3f7edf420e5f,2020-08-06 16:11:06,15.22,won,fraud,2020-08-02 6:54:00,Israel,candyland,foodstuffs
a316feac-eb87-4cab-bd97-92442f720ac6,2020-08-06 17:13:55,2.3,lost,product_not_received,2020-08-02 10:29:21,Israel,candyland,foodstuffs
6763d4d8-160c-4b94-aff4-4f29eb690464,2020-08-06 18:12:03,18.87,lost,product_not_received,2020-08-02 11:41:48,Israel,candyland,foodstuffs
071327bb-6bff-45b8-9a77-31cd4f8e120e,2020-08-06 19:05:53,14.15,lost,product_not_received,2020-08-03 3:27:03,Israel,candyland,foodstuffs
bd0e71bb-f774-4f14-83b5-7f7b8a5ab3b9,2020-08-07 9:06:13,21.17,won,product_not_received,2020-08-02 20:59:31,Israel,candyland,foodstuffs
61126666-c79f-49a4-9eb6-e1c88b10a0f0,2020-08-07 9:54:33,14.52,won,fraud,2020-08-03 10:43:44,Israel,candyland,foodstuffs
ea0480d7-a9ae-459d-a236-03ccbcdc7713,2020-08-07 9:57:55,12.02,won,damaged_product,2020-08-04 7:06:58,Israel,candyland,foodstuffs
d4180837-354c-4bb2-87f0-251d1171a8cb,2020-08-08 6:28:27,10.37,lost,fraud,2020-07-23 18:02:22,Israel,candyland,foodstuffs
79685341-064f-40e2-a459-b78d0097b09f,2020-08-08 8:17:16,16.76,won,damaged_product,2020-08-03 17:22:27,Israel,candyland,foodstuffs
92ccae6b-e2cb-493e-86aa-36e60dae8174,2020-08-08 20:44:56,12.19,lost,fraud,2020-07-23 23:18:47,Israel,candyland,foodstuffs
bc6f738c-6758-4f69-9126-b1c72cf954ba,2020-08-09 3:11:27,15.55,lost,damaged_product,2020-08-04 9:47:03,Israel,candyland,foodstuffs
3d589600-0888-4900-815a-252626e33485,2020-08-09 7:55:32,39.04,lost,credit_not_processed,2020-08-05 12:02:34,Israel,candyland,foodstuffs
b405f374-1f1e-4183-bea8-27d7776a909d,2020-08-09 17:04:03,13.45,won,unrecognized,2020-07-26 3:54:41,Israel,candyland,foodstuffs
0254a34c-3794-4251-8760-8f34aa64323a,2020-08-09 17:07:38,11.47,won,damaged_product,2020-08-05 15:15:59,Israel,candyland,foodstuffs
b2562bd0-91a1-48a6-9246-3e111c3be5f2,2020-08-10 0:45:01,21.38,lost,fraud,2020-08-05 15:29:39,Israel,candyland,foodstuffs
bf1dc28e-d6ed-4665-a2f9-fc1fbe69ab51,2020-08-10 0:50:14,39.82,lost,fraud,2020-08-05 15:28:46,Israel,candyland,foodstuffs
1d5b2eb6-34ec-4559-9761-fa14fdfdae3d,2020-08-10 5:17:56,6.7,lost,fraud,2020-08-05 23:48:13,Israel,candyland,foodstuffs
92e56016-d888-49d5-8837-6ffb2dc978c3,2020-08-10 7:23:47,7.3,lost,fraud,2020-08-05 16:30:27,Israel,candyland,foodstuffs
588f0cb8-dca4-4897-8624-d32c949bbc3d,2020-08-10 8:02:30,6.27,lost,fraud,2020-08-06 8:22:18,Israel,candyland,foodstuffs
01c5e3b2-1d98-48a4-9013-b6943e022480,2020-08-10 13:21:03,10.4,lost,damaged_product,2020-08-06 20:04:30,Israel,candyland,foodstuffs
166afc6f-94a5-427a-84a0-d09c73a327c2,2020-08-10 17:45:08,24.37,won,damaged_product,2020-08-05 19:27:10,Israel,candyland,foodstuffs
714d471d-500d-44de-85a0-0951e572bf42,2020-08-10 19:36:31,5.1,lost,damaged_product,2020-08-07 14:29:39,Israel,candyland,foodstuffs
b2023b46-0fca-4723-9e4a-be81162dcc38,2020-08-10 22:34:29,9.02,won,damaged_product,2020-08-06 1:06:19,Israel,candyland,foodstuffs
2da4c266-b1dd-4bba-8155-f4948c98ee24,2020-08-10 22:58:45,45.6,won,credit_not_processed,2020-07-27 21:41:12,Israel,candyland,foodstuffs
e8afa748-0d78-426e-8e02-07042afbcf87,2020-08-10 23:06:53,6.09,won,unrecognized,2020-07-28 2:56:00,Israel,candyland,foodstuffs
e4485a44-9d1b-4c37-a00d-28537fd7c0b2,2020-08-11 1:22:34,10.84,won,fraud,2020-08-07 6:53:05,Israel,candyland,foodstuffs
15e21e3a-8e4c-4363-88e7-23d0243f4cd6,2020-08-11 5:10:44,21.31,lost,fraud,2020-08-07 13:06:42,Israel,candyland,foodstuffs
cac42c61-3e22-479e-89f2-603e1dd74353,2020-08-11 7:10:10,3.41,lost,fraud,2020-08-07 1:24:01,Israel,candyland,foodstuffs
0b0c332b-645f-415e-8307-8dff252bfdc7,2020-08-11 20:52:09,17.66,lost,product_not_received,2020-08-07 10:45:11,Israel,candyland,foodstuffs
1b428e2d-9c86-4bc8-8e85-becdee08bf50,2020-08-11 23:18:44,16.96,lost,fraud,2020-08-08 18:50:42,Israel,candyland,foodstuffs
912b6533-8573-4d54-b6a6-69b2cc54b568,2020-08-12 0:07:35,5.89,lost,fraud,2020-08-07 17:04:14,Israel,candyland,foodstuffs
5dc38456-fef9-4cc0-9621-0be3c7f9e50f,2020-08-12 8:24:12,1.34,lost,fraud,2020-07-28 23:12:43,Israel,candyland,foodstuffs
9066e6b2-5921-42b8-930f-b0ba68628bbb,2020-08-12 8:47:59,10.23,lost,fraud,2020-07-30 23:22:42,Israel,candyland,foodstuffs
7b4a3bb1-932a-4d53-9aee-e5565544c741,2020-08-12 10:35:20,11.55,won,credit_not_processed,2020-08-07 12:58:36,Israel,candyland,foodstuffs
